MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label,Filename
-308.84387,118.97147,21.118652,26.775736,27.845743,30.58516,23.45978,18.968224,13.83558,22.537182,21.31838,13.535087,4.37509,Lr,147_2b3_Lr_mc_AKGC417L.wav
-200.55225,146.81242,62.091087,45.554134,24.729847,20.608252,13.41388,13.0891905,7.2304573,9.119938,6.414916,6.1070986,1.8036709,Pl,147_2b3_Pl_mc_AKGC417L.wav
-298.88803,131.16364,43.16358,27.969173,29.852661,29.51663,22.600338,13.275625,10.91084,15.274402,15.533048,9.332696,4.73635,Al,147_2b4_Al_mc_AKGC417L.wav
-303.4225,139.06113,62.62506,23.98083,19.777355,22.32523,19.370743,14.329469,12.671852,16.161625,16.823786,11.223477,6.2605104,Ar,147_2b4_Ar_mc_AKGC417L.wav
-218.67879,111.29646,30.955881,32.683533,26.150583,31.351482,18.047695,16.271189,9.513566,15.984664,10.489586,8.935189,3.6722155,Ll,147_2b4_Ll_mc_AKGC417L.wav
-312.5418,117.820526,20.78779,25.627983,27.090658,29.065897,22.887245,20.176956,16.240122,24.712526,20.71736,11.7961,7.1375365,Lr,147_2b4_Lr_mc_AKGC417L.wav
-308.61304,131.50304,70.7374,45.122803,28.11374,18.316319,15.850914,13.159553,10.673818,10.358423,8.98777,5.936249,3.4704583,Pl,147_2b4_Pl_mc_AKGC417L.wav
-446.88336,169.22241,27.935846,-6.282772,31.581406,43.98545,22.122454,6.169158,6.198928,9.13262,6.24623,4.309207,5.683948,Al,148_1b1_Al_sc_Meditron.wav
-447.40564,152.86234,24.209831,24.201586,50.386204,41.701935,11.785611,4.4644356,21.181484,20.791828,0.065880015,-0.5454141,13.695377,Al,149_1b1_Al_sc_Meditron.wav
-506.78833,117.19853,29.771757,27.555037,28.028759,31.602844,11.419015,7.099126,7.499476,13.919431,2.8659794,2.8744912,5.7482586,Lr,149_1b1_Lr_sc_Meditron.wav
-494.15814,129.95345,59.70121,38.350338,32.697327,26.824417,15.918302,10.217011,11.278217,11.390144,6.1902003,3.6356597,5.65759,Pl,149_1b1_Pl_sc_Meditron.wav
-446.00616,112.27013,64.00229,42.076492,36.56913,30.358454,20.162159,15.847445,15.789041,15.774206,11.420969,11.359322,12.193187,Al,150_1b2_Al_sc_Meditron.wav
-319.02618,124.07629,28.366325,34.21148,40.071144,20.718863,8.191789,19.937357,22.497913,13.372139,7.5573087,9.307047,10.106783,Al,151_2p2_Al_mc_AKGC417L.wav
-685.3962,131.84972,49.552025,38.90335,46.260967,22.441599,6.355173,15.975263,20.026476,11.04814,6.5422688,7.618799,7.879693,Ar,151_2p2_Ar_mc_AKGC417L.wav
-219.84221,108.38932,30.959644,35.079437,28.794592,21.446594,10.2095585,17.279772,15.015716,12.111942,5.295752,9.473618,7.9151673,Ll,151_2p2_Ll_mc_AKGC417L.wav
-305.75876,114.402245,26.982805,34.11233,37.113045,26.557169,8.9907055,18.594723,19.620106,15.236757,3.945734,10.253507,9.3109045,Lr,151_2p2_Lr_mc_AKGC417L.wav
-329.92267,128.9861,75.02983,41.945786,30.840075,24.167738,16.239523,11.118236,9.3693075,8.100692,6.933014,6.5168824,6.0962515,Pl,151_2p2_Pl_mc_AKGC417L.wav
-253.32661,113.16481,55.004578,47.78333,26.860533,22.55734,10.688932,12.857184,6.9550962,10.442911,4.5127277,8.014927,3.1303873,Pr,151_2p2_Pr_mc_AKGC417L.wav
-319.60434,190.33606,45.552765,20.029661,13.434272,2.6180637,-6.436136,-3.6539466,3.2878947,12.428075,11.134984,6.557955,3.4121537,Tc,151_2p2_Tc_mc_AKGC417L.wav
-216.61572,132.51448,39.111687,36.482395,30.326868,20.449726,8.607148,14.800831,15.459995,16.106728,11.959409,12.874369,9.291185,Al,151_2p3_Al_mc_AKGC417L.wav
-326.1019,146.79202,50.30981,43.64417,38.356632,19.706455,8.738824,15.602129,18.350481,15.605799,12.5777445,9.764015,7.828254,Ar,151_2p3_Ar_mc_AKGC417L.wav
-211.49046,119.22772,39.258293,34.05574,21.82121,17.8183,9.358162,12.7387,11.112881,14.661569,11.459051,14.612105,11.331529,Ll,151_2p3_Ll_mc_AKGC417L.wav
-206.84225,119.33444,34.423702,34.941044,28.153275,22.401627,8.28289,13.235833,13.801062,19.472189,10.300691,16.10406,12.063168,Lr,151_2p3_Lr_mc_AKGC417L.wav
-341.4207,147.07852,76.13364,43.689007,30.85866,20.659006,13.702593,10.333487,10.548392,11.578468,11.706836,10.99871,8.977817,Pl,151_2p3_Pl_mc_AKGC417L.wav
-250.48965,116.10012,55.11831,46.028328,22.714079,18.200275,6.773055,9.128887,4.9746633,13.106896,9.603556,14.718669,8.100394,Pr,151_2p3_Pr_mc_AKGC417L.wav
-236.70581,176.49684,49.24814,25.826218,13.200905,7.68758,1.1141257,-1.4440593,1.5321498,15.449196,11.790841,4.016254,1.237607,Tc,151_2p3_Tc_mc_AKGC417L.wav
-281.45398,126.906746,36.78276,39.86343,40.53599,25.57515,13.7542515,20.14187,19.69791,12.9111395,9.201622,9.626429,7.849318,Al,151_2p4_Al_mc_AKGC417L.wav
-312.66,142.28978,51.962143,43.55577,47.84869,24.100039,10.738717,17.840155,17.94743,8.727774,6.1518946,7.528843,6.486405,Ar,151_2p4_Ar_mc_AKGC417L.wav
-210.97163,123.48793,37.26379,36.577118,29.041756,24.764204,13.65682,17.543251,13.233228,11.261423,5.5528526,8.598357,6.2180314,Ll,151_2p4_Ll_mc_AKGC417L.wav
-206.30083,120.97038,33.29715,38.93327,35.919228,27.093992,13.080604,17.893095,16.16024,13.423258,5.1750417,9.101195,6.092344,Lr,151_2p4_Lr_mc_AKGC417L.wav
-322.51178,141.29385,76.259865,45.369198,35.02145,25.039288,16.582233,11.852688,10.151091,8.98266,7.33312,6.279845,5.770248,Pl,151_2p4_Pl_mc_AKGC417L.wav
-251.11502,116.17318,54.430054,45.472027,28.272087,23.580797,13.137294,13.373668,8.717721,10.9117,6.453566,7.85298,4.690694,Pr,151_2p4_Pr_mc_AKGC417L.wav
-158.56638,178.65964,40.217007,25.675278,15.006111,8.660909,-2.1954792,2.1866195,3.8353426,10.550717,7.935617,6.7125945,2.918878,Tc,151_2p4_Tc_mc_AKGC417L.wav
-268.33432,132.64113,32.248043,38.72242,35.659985,17.399115,10.097538,20.623333,19.08967,13.220365,12.822682,14.686299,11.436738,Al,151_3p2_Al_mc_AKGC417L.wav
-289.00357,150.12735,40.60333,46.28646,44.98561,16.27986,8.775924,17.830435,16.306719,10.505003,11.315423,9.444405,6.2524357,Ar,151_3p2_Ar_mc_AKGC417L.wav
-199.00912,131.42993,31.297768,39.861874,35.238342,23.919502,9.06914,14.323649,10.046175,13.295998,9.718506,10.709452,7.649762,Lr,151_3p2_Lr_mc_AKGC417L.wav
-332.32657,134.24687,68.62259,47.671066,27.752506,15.891272,7.777214,7.026518,9.211447,10.828868,9.828085,9.129228,9.0576315,Pl,151_3p2_Pl_mc_AKGC417L.wav
-228.38142,140.29262,67.7685,49.321205,24.203032,16.943604,5.5678368,6.7257695,4.4884343,8.932687,6.03425,8.805754,4.988522,Pr,151_3p2_Pr_mc_AKGC417L.wav
-108.66023,82.15411,-48.227837,73.80802,12.798912,-23.618814,-1.0959854,-2.4883888,-8.436957,-0.37175512,10.000461,1.4015746,2.3141866,Tc,151_3p2_Tc_mc_AKGC417L.wav
-207.24222,113.515724,23.033775,45.225544,36.027252,20.502876,15.745011,21.436646,9.274631,11.668995,6.3047705,7.683723,5.07484,Ll,151_3p3_Ll_mc_AKGC417L.wav
-455.11475,103.851974,66.55207,38.454212,26.475126,23.399918,20.101921,16.248302,13.867387,12.744949,11.136114,9.126338,7.4376335,Al,152_1b1_Al_sc_Meditron.wav
-482.15497,121.48224,44.945732,37.76871,30.9922,28.472383,19.145536,12.519676,11.840687,12.968713,9.533612,7.0745797,7.8384185,Al,153_1b1_Al_sc_Meditron.wav
-336.4323,152.92053,72.272446,25.568775,24.798344,35.241623,32.14715,18.953693,7.5664916,3.9416566,7.4997697,12.729509,13.072682,Al,154_1b3_Al_mc_AKGC417L.wav
-449.60715,205.28041,26.598253,21.77749,9.884055,11.079148,13.780912,-3.375775,-5.9909835,2.329152,-4.4189706,7.1806912,10.205455,Ar,154_1b3_Ar_mc_AKGC417L.wav
-502.37912,152.73631,82.60365,40.800552,24.029198,19.05459,17.47372,13.543245,9.226965,7.4077163,7.8417315,8.486451,7.29828,Ll,154_1b3_Ll_mc_AKGC417L.wav
-334.94614,150.12567,50.849197,18.961674,24.790583,36.646713,32.887768,18.764343,8.473837,7.270249,12.081963,15.105565,12.198147,Lr,154_1b3_Lr_mc_AKGC417L.wav
-389.8802,147.91327,74.79241,53.299213,31.460066,29.295835,19.541553,15.525058,5.548446,4.172137,0.6824724,4.3997164,1.7435038,Pl,154_1b3_Pl_mc_AKGC417L.wav
-398.574,124.99856,38.776764,26.739885,21.97442,34.782177,26.917807,22.700268,7.1789503,5.473576,4.0775876,12.926615,7.615143,Pr,154_1b3_Pr_mc_AKGC417L.wav
-521.5065,93.93284,24.458822,12.886793,12.303879,21.279947,16.018642,11.9422,2.473644,3.259223,0.704862,9.706727,5.0012307,Tc,154_1b3_Tc_mc_AKGC417L.wav
-424.3313,118.238106,44.3004,30.1573,23.654982,28.327179,20.95073,17.589197,13.553294,14.885587,11.563129,11.752146,8.749297,Al,154_2b4_Al_mc_AKGC417L.wav
-376.49896,118.43178,10.200189,21.881792,28.216852,19.758888,0.47494632,8.007553,3.1247482,2.2285128,-0.99703884,7.626481,0.57373244,Ar,154_2b4_Ar_mc_AKGC417L.wav
-418.96402,105.312935,46.665977,39.938164,25.814001,24.406902,16.99367,16.71245,11.727259,12.262784,8.60931,10.188244,7.5579095,Ll,154_2b4_Ll_mc_AKGC417L.wav
-417.74313,109.65791,26.008888,25.914906,22.580816,26.25191,11.149854,12.25643,6.680569,10.920965,4.5345664,9.275056,3.7237303,Lr,154_2b4_Lr_mc_AKGC417L.wav
-330.46054,111.007355,51.445084,46.126293,28.347887,26.806536,16.000675,15.642475,7.898001,10.242607,3.7083395,6.1275163,1.1485693,Pl,154_2b4_Pl_mc_AKGC417L.wav
-311.37225,93.15627,27.714844,27.4649,17.552635,23.302402,13.094956,14.151212,7.622991,12.157636,4.692007,8.253349,2.880948,Pr,154_2b4_Pr_mc_AKGC417L.wav
-434.5198,83.95053,31.384745,23.024527,20.94877,16.397112,12.29961,8.163559,7.4520645,6.8550606,4.3038487,5.7860646,3.5355644,Tc,154_2b4_Tc_mc_AKGC417L.wav
-376.3426,121.06368,48.879402,28.282784,22.818285,24.191795,22.539478,16.884163,13.011553,11.361661,10.311861,9.729026,8.792076,Al,154_3b3_Al_mc_AKGC417L.wav
-359.33453,128.30757,32.54032,26.21945,28.372623,33.56376,17.376091,11.461269,5.076705,10.043622,8.480531,10.616262,2.9957745,Ar,154_3b3_Ar_mc_AKGC417L.wav
-448.20218,101.15953,43.31394,35.68554,21.71541,20.993357,14.740757,15.338721,11.349658,11.323102,7.6643143,8.99363,6.727227,Ll,154_3b3_Ll_mc_AKGC417L.wav
-295.05014,145.33989,49.94398,26.933323,31.524445,30.825304,22.893776,17.309542,17.151363,14.689139,9.768999,7.709339,7.0787363,Al,154_4b4_Al_mc_AKGC417L.wav
-271.95966,86.00942,13.06526,40.50303,7.418737,33.339844,6.586566,1.3528908,11.073316,10.435311,-2.321546,8.291906,-0.8116904,Ar,154_4b4_Ar_mc_AKGC417L.wav
-252.18666,94.39883,22.899532,34.804165,23.32456,23.390772,12.62812,12.24669,5.577182,10.242699,2.477883,9.006319,5.336088,Ll,154_4b4_Ll_mc_AKGC417L.wav
-227.54813,131.64821,39.101486,26.701765,27.973179,33.381844,20.71654,16.829008,15.427465,16.659292,8.521038,8.072075,6.613929,Lr,154_4b4_Lr_mc_AKGC417L.wav
-244.4474,112.27448,42.524136,37.146168,22.125671,21.846474,11.3445425,12.77002,7.1388483,10.609126,6.0256233,9.181157,3.767323,Pl,154_4b4_Pl_mc_AKGC417L.wav
-339.20456,103.45607,33.961884,30.946417,24.263018,28.57259,18.075802,16.021046,11.602308,12.935002,7.4378295,8.686243,5.477173,Pr,154_4b4_Pr_mc_AKGC417L.wav
-478.95212,94.61676,68.01139,43.828274,28.870907,23.712746,22.247347,20.503176,17.650274,15.044163,13.330694,12.442713,11.723151,Al,155_2b1_Al_mc_LittC2SE.wav
-572.6191,152.82288,46.764015,19.306194,15.224316,28.763464,24.600626,14.38878,8.21764,11.737185,10.558465,10.73947,6.7397103,Al,156_2b3_Al_mc_AKGC417L.wav
-575.92664,116.11896,14.010786,12.435877,18.043768,16.393457,15.962898,5.9067874,2.6725204,12.956742,10.777023,4.3746314,6.045238,Ar,156_2b3_Ar_mc_AKGC417L.wav
-594.0201,112.95068,43.08278,33.358288,23.165987,29.018747,20.174086,18.184391,10.3066845,13.794465,8.181302,9.5616455,3.6020014,Ll,156_2b3_Ll_mc_AKGC417L.wav
-495.3316,140.16891,67.7513,20.084284,12.67821,20.020418,19.486227,11.895367,8.291701,11.244412,14.416691,13.3759,9.946588,Lr,156_2b3_Lr_mc_AKGC417L.wav
-475.47354,139.80028,53.131325,33.56336,27.132956,30.130045,19.137608,18.277487,9.974546,13.901483,2.7866888,9.094388,2.0819988,Pl,156_2b3_Pl_mc_AKGC417L.wav
-418.72412,136.12401,41.743477,26.31576,20.333609,26.303493,17.4932,15.660048,8.374746,10.641611,7.439955,9.637725,4.551532,Pr,156_2b3_Pr_mc_AKGC417L.wav
-454.85678,152.08148,28.945225,19.552156,25.629673,37.880554,22.122402,12.496581,8.794889,12.9812565,8.815501,9.317344,7.339592,Al,156_5b3_Al_mc_AKGC417L.wav
-395.20734,155.66498,44.774525,10.425524,16.911863,18.40631,12.830504,6.3686028,7.81807,15.092944,13.057773,4.633673,2.9384177,Ar,156_5b3_Ar_mc_AKGC417L.wav
-294.5817,95.92689,0.15340392,37.332287,22.628403,15.700696,16.63411,19.812145,6.783134,9.896528,7.3884416,11.064022,4.133911,Ll,156_5b3_Ll_mc_AKGC417L.wav
-401.56216,158.75414,37.334873,21.172438,24.997019,26.963083,19.338636,5.854904,8.96093,9.597654,3.9735398,7.2185216,7.151313,Lr,156_5b3_Lr_mc_AKGC417L.wav
-423.91586,116.92445,79.22113,46.697365,28.292421,20.540684,16.163267,11.350167,6.6821055,3.687693,2.7083209,2.7039146,2.9460623,Pl,156_5b3_Pl_mc_AKGC417L.wav
-495.67953,148.8824,62.818645,39.385048,28.28405,27.075108,21.152752,17.966427,13.712378,12.602471,10.839326,7.6712375,4.597015,Pr,156_5b3_Pr_mc_AKGC417L.wav
-567.768,128.80109,59.618412,26.167624,28.019798,32.471306,25.061537,16.634119,15.971741,18.572346,18.007757,14.597476,10.169838,Al,156_8b3_Al_mc_AKGC417L.wav
-233.49594,62.00065,12.199125,33.27121,0.038881242,36.748104,7.2003927,6.4464116,5.9929237,8.460778,11.444197,10.270303,3.1571531,Ar,156_8b3_Ar_mc_AKGC417L.wav
-319.85593,116.53506,47.78843,36.77543,28.300402,28.217773,23.723103,22.040524,17.213566,15.511633,12.97241,11.913052,8.950853,Ll,156_8b3_Ll_mc_AKGC417L.wav
-405.0017,74.07549,-10.188831,49.9337,-8.304634,35.90427,16.038647,-2.6670308,15.235532,13.748626,8.288892,16.86944,3.2250276,Lr,156_8b3_Lr_mc_AKGC417L.wav
-290.21417,125.40391,44.41727,35.623775,29.245487,30.116161,19.259062,20.925583,10.63883,12.248513,4.0746455,8.707622,1.6597819,Pl,156_8b3_Pl_mc_AKGC417L.wav
-413.0519,98.78436,54.10115,26.32407,25.198977,32.042625,31.432268,24.209646,16.681576,11.825361,9.727865,8.986098,8.136742,Al,157_1b1_Al_sc_Meditron.wav
-395.317,143.5616,59.566444,17.116585,20.38974,25.603456,18.651953,16.112867,19.456879,17.283682,12.22699,12.066867,12.11746,Ar,157_1b1_Ar_sc_Meditron.wav
-391.66904,167.57228,58.56383,17.132397,32.067787,33.7084,17.40689,17.95425,26.615147,17.10908,2.1843257,3.200723,8.816259,Lr,157_1b1_Lr_sc_Meditron.wav
-378.2225,123.06454,54.467358,18.8653,19.56584,24.857864,22.318354,21.832382,24.0771,20.742882,13.075789,7.4350066,4.213073,Pl,157_1b1_Pl_sc_Meditron.wav
-399.57776,128.62584,54.072845,18.790321,22.865423,28.022667,25.290455,26.442944,25.713646,14.143693,3.0691776,3.4721859,7.166141,Pr,157_1b1_Pr_sc_Meditron.wav
-609.9638,90.08582,65.93031,45.257786,31.765083,24.278505,19.293112,16.10013,13.699032,11.219799,8.850209,7.8625116,8.127276,Ar,158_1b3_Ar_mc_LittC2SE.wav
-310.65543,140.42467,55.148537,34.202805,22.688726,22.992544,21.215092,21.146366,17.844099,15.971605,11.582753,9.4380245,6.3541627,Al,158_1p2_Al_mc_AKGC417L.wav
-353.79474,142.40259,74.72629,44.660767,33.3178,26.394407,22.9626,19.882689,17.773186,16.759233,12.5382185,8.340485,8.216087,Ar,158_1p2_Ar_mc_AKGC417L.wav
-336.5326,113.91337,50.32315,46.147858,32.037064,30.940863,22.015749,20.130402,12.199147,14.4997015,10.465066,9.775762,4.697442,Ll,158_1p2_Ll_mc_AKGC417L.wav
-293.34933,137.83034,44.584183,34.971996,29.890694,28.758398,20.162828,17.877403,13.012036,14.358887,10.421801,8.098815,5.0692434,Lr,158_1p2_Lr_mc_AKGC417L.wav
-346.30676,130.65097,90.37788,57.75506,37.405243,25.798038,18.764013,14.740942,11.697915,9.621271,7.9948635,6.89179,6.0794396,Pl,158_1p2_Pl_mc_AKGC417L.wav
-344.19415,123.41677,75.095245,51.12414,36.596077,25.609438,19.776293,16.308943,13.427834,11.909369,11.166289,9.754876,7.9219427,Pr,158_1p2_Pr_mc_AKGC417L.wav
-311.6857,165.41626,62.73236,20.414026,14.669971,7.319585,-0.04547735,-0.8939197,8.941963,20.240906,16.431818,8.35271,12.739392,Tc,158_1p2_Tc_mc_AKGC417L.wav
-270.21347,157.00677,55.964855,34.978516,28.85943,24.209002,21.497082,18.81296,15.856551,12.217011,7.488649,5.395915,5.5368395,Al,158_1p3_Al_mc_AKGC417L.wav
-296.47,151.34692,74.369225,40.123608,29.77024,25.851622,21.366867,17.897911,16.231441,13.314177,8.027137,4.66393,5.551355,Ar,158_1p3_Ar_mc_AKGC417L.wav
-188.37854,146.90306,48.1534,41.235153,26.976524,26.90078,16.998323,15.830749,9.288008,11.606175,6.4487014,6.743857,3.0228684,Ll,158_1p3_Ll_mc_AKGC417L.wav
-271.02866,153.37314,46.66076,32.865005,32.423145,28.655268,18.775143,15.5890665,13.762779,13.3838825,8.505469,5.8431187,5.6240497,Lr,158_1p3_Lr_mc_AKGC417L.wav
-286.26334,158.73137,80.63082,45.891254,32.318607,22.522243,16.558786,13.687739,11.168409,6.6817513,3.3982384,3.787718,5.0929723,Pl,158_1p3_Pl_mc_AKGC417L.wav
-310.26584,151.5875,76.342545,42.199497,31.284668,25.87611,20.833757,14.065442,9.4233465,9.424935,10.7100935,10.440455,7.2980695,Pr,158_1p3_Pr_mc_AKGC417L.wav
-256.63293,188.28456,57.247543,18.33042,11.579289,6.434797,1.5111533,0.5107922,5.549013,17.209375,14.663863,4.3096757,7.0387874,Tc,158_1p3_Tc_mc_AKGC417L.wav
-288.36102,151.46544,50.378147,32.64192,27.056839,25.641201,22.05343,19.756914,18.302656,16.026707,9.732003,7.539971,6.662662,Al,158_1p4_Al_mc_AKGC417L.wav
-315.82388,146.95592,72.92306,35.512653,29.23694,26.309465,20.55554,17.38629,17.22058,15.679123,10.120542,6.319003,6.9936757,Ar,158_1p4_Ar_mc_AKGC417L.wav
-263.95587,153.44402,34.635258,28.014406,30.179886,27.433115,16.656088,15.225514,13.641666,13.007164,7.198938,6.509354,5.9089503,Lr,158_1p4_Lr_mc_AKGC417L.wav
-313.82758,146.35179,85.42969,46.801765,31.232264,23.449875,17.939928,15.373666,12.658958,9.210331,6.418224,6.053432,6.861946,Pl,158_1p4_Pl_mc_AKGC417L.wav
-320.45526,136.5498,77.927,43.283314,31.075438,25.954485,21.10019,15.641488,12.608362,12.105508,12.27521,11.374882,8.230862,Pr,158_1p4_Pr_mc_AKGC417L.wav
-275.03296,177.86298,57.905315,15.202955,12.863701,6.702489,2.2883432,0.66049576,7.371142,20.55092,17.667002,6.107763,8.697912,Tc,158_1p4_Tc_mc_AKGC417L.wav
-158.75238,64.14458,6.8047357,65.36308,13.02185,14.039784,31.097265,19.134321,8.179481,21.777132,1.871841,9.422122,10.56776,Ar,158_2p2_Ar_mc_AKGC417L.wav
-181.17049,120.20484,30.09569,31.068962,4.809569,7.013524,13.664171,31.788958,10.643699,4.390298,15.0763,17.62119,-7.135726,Lr,158_2p3_Lr_mc_AKGC417L.wav
-269.36157,191.94583,49.309517,22.520374,24.420061,7.052061,-5.3240833,6.795628,22.158747,17.511026,4.709479,3.5130873,5.887552,Tc,158_2p3_Tc_mc_AKGC417L.wav
-487.01343,121.17391,53.644817,32.13604,45.370884,40.584213,15.276106,6.943457,16.989418,20.121237,6.743525,2.991377,11.763551,Al,159_1b1_Al_sc_Meditron.wav
-547.0734,114.684166,66.08722,29.233597,45.944782,34.37271,18.388802,13.177635,11.992178,15.94003,3.9275243,4.983677,7.931776,Ar,159_1b1_Ar_sc_Meditron.wav
-491.69388,94.35471,57.73757,37.399986,37.993687,36.123158,22.884312,16.828287,14.755381,17.861729,11.148006,8.371878,8.99642,Ll,159_1b1_Ll_sc_Meditron.wav
-535.69006,87.11692,71.21926,53.107265,45.359806,35.193752,23.621275,19.891829,14.641141,16.144949,9.631093,10.081671,9.278483,Pr,159_1b1_Pr_sc_Meditron.wav
-357.92065,130.97124,51.503716,29.999216,25.761127,26.690218,25.845736,22.279333,19.43555,15.502587,11.171385,9.684335,9.339531,Al,160_1b2_Al_mc_AKGC417L.wav
-330.05045,113.820076,68.22031,36.89762,28.09844,27.424973,24.911465,21.812822,19.754276,16.496233,11.713621,8.409497,8.369249,Ar,160_1b2_Ar_mc_AKGC417L.wav
-342.9168,128.59285,85.78855,53.171825,32.559402,22.43252,17.686104,15.627743,14.462626,13.056517,10.412941,7.9215436,6.8805046,Lr,160_1b2_Lr_mc_AKGC417L.wav
-377.10907,107.98246,51.275845,44.271847,29.860943,27.710285,18.601168,18.085613,12.819868,13.439619,9.0872555,9.149822,5.880446,Pl,160_1b2_Pl_mc_AKGC417L.wav
-360.58365,117.022964,58.899757,47.57241,29.16538,23.962727,15.164206,13.587455,9.199747,9.060316,6.4184704,7.2963705,5.0467777,Pr,160_1b2_Pr_mc_AKGC417L.wav
-245.82695,149.51985,40.014698,35.58373,36.055347,23.411766,15.398848,10.805278,12.488726,15.260279,12.086348,4.9467144,4.5819106,Tc,160_1b2_Tc_mc_AKGC417L.wav
-313.4245,153.53162,47.92722,23.337746,22.125301,20.567125,18.95185,14.615264,13.909957,12.845853,10.419382,8.539397,7.937427,Al,160_1b3_Al_mc_AKGC417L.wav
-332.8903,118.88485,65.27026,33.19292,27.17952,27.497395,23.66894,21.07818,20.319418,17.433336,11.913561,8.749979,9.205371,Ar,160_1b3_Ar_mc_AKGC417L.wav
-350.81873,121.63408,83.87035,53.39366,34.07525,24.372805,19.312832,16.648928,14.50617,12.672177,10.783726,9.244456,8.14972,Lr,160_1b3_Lr_mc_AKGC417L.wav
-372.49384,108.88299,52.916122,45.479736,31.347824,28.711805,20.529985,18.723724,12.752985,11.445416,7.1857457,7.896119,5.0624876,Pl,160_1b3_Pl_mc_AKGC417L.wav
-361.93353,115.94513,58.73764,49.235676,30.354094,25.164019,15.442989,14.090755,8.036318,8.344928,4.7891784,6.6058483,3.921158,Pr,160_1b3_Pr_mc_AKGC417L.wav
-243.92899,158.42406,44.93426,25.468834,31.64578,23.55678,13.9123535,9.65062,11.468323,14.074483,9.961556,3.6113873,2.3639922,Tc,160_1b3_Tc_mc_AKGC417L.wav
-326.27997,138.96043,56.342556,27.00882,25.655533,24.280048,18.323782,13.681947,14.040226,14.499359,11.076785,8.523174,7.746781,Al,160_1b4_Al_mc_AKGC417L.wav
-351.7488,115.34242,66.4424,36.854683,30.688732,30.161213,26.276752,22.793877,21.016891,17.691319,12.537519,9.532573,9.708266,Ar,160_1b4_Ar_mc_AKGC417L.wav
-355.73822,111.740524,79.50406,53.41851,35.86093,26.312757,21.676273,19.043015,16.620865,14.53618,12.3200655,9.753256,8.081234,Lr,160_1b4_Lr_mc_AKGC417L.wav
-372.37143,108.45805,52.46077,45.391537,31.60991,28.790257,20.04363,18.711346,13.184025,12.367895,8.572803,9.466136,6.390838,Pl,160_1b4_Pl_mc_AKGC417L.wav
-364.54736,113.705055,57.636986,48.937157,30.281574,25.588644,15.223213,14.057667,7.668678,8.373598,4.9643445,6.726211,4.0611763,Pr,160_1b4_Pr_mc_AKGC417L.wav
-254.19646,150.27084,43.525467,29.912315,31.986076,24.58723,13.11046,9.664069,15.223524,16.41851,11.516936,5.2154417,3.4758775,Tc,160_1b4_Tc_mc_AKGC417L.wav
-384.48093,101.361626,42.943714,36.03645,22.386852,21.389284,15.697848,13.835967,9.039588,9.777975,8.464163,7.657791,5.9339533,Lr,160_2b3_Lr_mc_AKGC417L.wav
-349.79733,110.98934,54.054512,22.385088,19.488573,24.837397,25.539179,23.017206,18.740004,13.687898,9.824094,9.127465,9.373713,Ar,160_2b4_Ar_mc_AKGC417L.wav
-250.54877,102.844505,45.745453,40.302288,24.234821,23.554243,14.778158,15.9885845,9.915948,11.750444,5.781866,7.9463916,3.972379,Pl,160_2b4_Pl_mc_AKGC417L.wav
-266.42734,105.45721,47.39465,43.06039,24.446293,23.84706,13.018273,14.667575,6.836973,9.367738,3.6776729,7.2891245,1.5194063,Pr,160_2b4_Pr_mc_AKGC417L.wav
-300.72556,131.70427,41.456448,33.00686,33.75637,27.979319,17.37287,14.399639,13.177909,9.825223,6.8277044,4.733107,5.12937,Tc,160_2b4_Tc_mc_AKGC417L.wav
-469.67313,128.36823,76.992905,42.019314,30.905802,27.08367,18.911818,12.281077,11.418167,11.135024,7.5136766,4.6762805,5.9854684,Al,161_1b1_Al_sc_Meditron.wav
-490.70895,129.73686,59.645756,24.31934,27.553858,32.56618,20.842752,8.596981,9.68895,15.483253,13.473412,7.4388146,6.3983984,Pl,161_1b1_Pl_sc_Meditron.wav
-325.83682,142.14256,44.06422,24.58034,22.005903,25.031855,19.577587,16.830828,13.567672,10.876554,6.6378717,6.0134225,7.4869456,Al,162_1b2_Al_mc_AKGC417L.wav
-309.92706,136.01323,62.657642,22.9579,19.460848,22.051718,18.270664,14.257399,12.31781,10.058312,7.104634,5.6201444,6.5167394,Ar,162_1b2_Ar_mc_AKGC417L.wav
-304.56342,99.0152,27.35996,25.457684,16.397793,24.720383,16.356806,17.416204,10.068576,12.695536,5.779281,8.421061,3.80869,Ll,162_1b2_Ll_mc_AKGC417L.wav
-439.61664,107.98674,47.78995,35.19961,16.761387,16.245184,13.005152,16.455847,14.135986,14.786814,11.607313,11.74142,8.361003,Lr,162_1b2_Lr_mc_AKGC417L.wav
-355.07822,129.23517,58.631027,42.55627,23.411886,20.4646,12.505829,14.043709,9.800562,9.917704,4.697174,6.5076175,3.7920792,Pl,162_1b2_Pl_mc_AKGC417L.wav
-327.69638,116.25318,54.12297,43.17551,24.44327,23.060507,15.313642,15.787573,10.295626,10.731916,5.201632,6.90054,3.798553,Pr,162_1b2_Pr_mc_AKGC417L.wav
